,aircraftReg,aircraftType,airlineId,airsenseMissionId,alt,altGps,bvr,destination,flightNumber,fusionalt,fusionlat,fusionlon,fusionspeed,gva,gvr,heading,ias,isoutlier,lat,lon,mach,magneticHeading,missionId,onGround,origin,posTime,qnh,speed,targetId,tas,amount_diff,big_diff,count
20432,I-BIXL,A321,AZA,,25950,25600,,FRA,None,,49.068256,10.777426,,,,,,False,49.06471,10.77886,0.764,,-1,False,FCO,1546538403000,,375,AZA6BF,448,0.004989999999999,False,821
20433,I-BIXL,A321,AZA,,25775,25500,,FRA,None,,49.074005,10.775171,,,,,,False,49.07502,10.77484,0.768,,-1,False,FCO,1546538406000,,378,AZA6BF,452,0.010310000000004,False,822
20436,I-BIXL,A321,AZA,,25675,25375,,FRA,None,,49.081432,10.77225,,,,,,False,49.08012,10.77282,0.768,,-1,False,FCO,1546538411000,,379,AZA6BF,452,0.005099999999999,False,823
20437,I-BIXL,A321,AZA,,25600,25350,,FRA,None,,49.085163,10.770768,,,,,,False,49.08362,10.77138,0.764,,-1,False,FCO,1546538414000,,379,AZA6BF,454,0.003500000000003,False,824
20440,I-BIXL,A321,AZA,,25450,25175,,FRA,None,,49.093822,10.767307,,,,,,False,49.09484,10.76688,0.768,,-1,False,FCO,1546538419000,,379,AZA6BF,454,0.011220000000002,False,825
20441,I-BIXL,A321,AZA,,25375,25100,,FRA,None,,49.097935,10.765631,,,,,,False,49.09934,10.76501,0.768,,-1,False,FCO,1546538421000,,378,AZA6BF,454,0.0045,False,826
20448,I-BIXL,A321,AZA,,25050,24825,,FRA,None,,49.123966,10.754288,,,,,,False,49.12083,10.75562,0.76,,-1,False,FCO,1546538434000,,379,AZA6BF,450,0.010129999999997,False,827
20450,I-BIXL,A321,AZA,,24825,24575,,FRA,None,,49.137142,10.747722,,,,,,False,49.13503,10.74816,0.756,,-1,False,FCO,1546538443000,,381,AZA6BF,448,0.014200000000003,False,828
20451,I-BIXL,A321,AZA,,24750,24500,,FRA,None,,49.139038,10.746448,,,,,,False,49.13752,10.74673,0.756,,-1,False,FCO,1546538445000,,382,AZA6BF,448,0.002490000000002,False,829
20454,I-BIXL,A321,AZA,,24650,24350,,FRA,None,,49.144493,10.743194,,,,,,False,49.14571,10.74181,0.756,,-1,False,FCO,1546538448000,,383,AZA6BF,448,0.008189999999999,False,830
20457,I-BIXL,A321,AZA,,24500,24275,,FRA,None,,49.15693,10.73549,,,,,,False,49.15581,10.7353,0.756,,-1,False,FCO,1546538457000,,386,AZA6BF,450,0.010099999999994,False,831
20458,I-BIXL,A321,AZA,,24425,24175,,FRA,None,,49.15914,10.733662,,,,,,False,49.1602,10.7323,0.764,,-1,False,FCO,1546538458000,,387,AZA6BF,448,0.004390000000008,False,832
20462,I-BIXL,A321,AZA,,24225,24025,,FRA,None,,49.176525,10.720952,,,,,,False,49.17393,10.72237,0.768,,-1,False,FCO,1546538467000,,395,AZA6BF,456,0.010339999999999,False,833
20464,I-BIXL,A321,AZA,,24150,23975,,FRA,None,,49.180386,10.717968,,,,,,False,49.17834,10.71892,0.772,,-1,False,FCO,1546538470000,,396,AZA6BF,456,0.004410000000007,False,834
20465,I-BIXL,A321,AZA,,24100,23875,,FRA,None,,49.18525,10.714103,,,,,,False,49.18516,10.7135,0.772,,-1,False,FCO,1546538473000,,397,AZA6BF,458,0.006819999999991,False,835
20468,I-BIXL,A321,AZA,,24050,23850,,FRA,None,,49.19454,10.706514,,,,,,False,49.19398,10.70604,0.772,,-1,False,FCO,1546538479000,,400,AZA6BF,458,0.00882,False,836
20470,I-BIXL,A321,AZA,,24025,23850,,FRA,None,,49.197453,10.70382,,,,,,False,49.19702,10.70344,0.772,,-1,False,FCO,1546538481000,,400,AZA6BF,458,0.003040000000006,False,837
20471,I-BIXL,A321,AZA,,24000,23800,,FRA,None,,49.205048,10.697067,,,,,,False,49.2047,10.6964,0.772,,-1,False,FCO,1546538486000,,402,AZA6BF,458,0.007680000000001,False,838
20472,I-BIXL,A321,AZA,,24000,23825,,FRA,None,,49.21322,10.6892605,,,,,,False,49.21364,10.68776,0.772,,-1,False,FCO,1546538491000,,403,AZA6BF,458,0.008940000000003,False,839
20474,I-BIXL,A321,AZA,,24000,23825,,FRA,None,,49.219227,10.683158,,,,,,False,49.21884,10.68248,0.772,,-1,False,FCO,1546538495000,,405,AZA6BF,458,0.005199999999995,False,840
20476,I-BIXL,A321,AZA,,24000,23825,,FRA,None,,49.22307,10.679062,,,,,,False,49.22188,10.6793,0.772,,-1,False,FCO,1546538498000,,406,AZA6BF,458,0.003039999999999,False,841
20477,I-BIXL,A321,AZA,,24000,23825,,FRA,None,,49.231594,10.669923,,,,,,False,49.2328,10.66744,0.772,,-1,False,FCO,1546538503000,,409,AZA6BF,458,0.010919999999999,False,842
20478,I-BIXL,A321,AZA,,24000,23825,,FRA,None,,49.236713,10.664036,,,,,,False,49.23729,10.6623,0.772,,-1,False,FCO,1546538506000,,410,AZA6BF,458,0.004490000000004,False,843
20480,I-BIXL,A321,AZA,,24000,23825,,FRA,None,,49.253662,10.642657,,,,,,False,49.2507,10.64526,0.772,,-1,False,FCO,1546538516000,,411,AZA6BF,458,0.010490000000004,False,844
20482,I-BIXL,A321,AZA,,24000,23825,,FRA,None,,49.25983,10.633896,,,,,,False,49.25771,10.63477,0.772,,-1,False,FCO,1546538521000,,417,AZA6BF,458,0.007009999999994,False,845
20483,I-BIXL,A321,AZA,,24000,23825,,FRA,None,,49.266956,10.622025,,,,,,False,49.2654,10.62138,0.772,,-1,False,FCO,1546538527000,,423,AZA6BF,458,0.007690000000004,False,846
20484,I-BIXL,A321,AZA,,24000,23825,,FRA,None,,49.268093,10.618914,,,,,,False,49.26773,10.61696,0.772,,-1,False,FCO,1546538528000,,425,AZA6BF,458,0.002330000000001,False,847
20486,I-BIXL,A321,AZA,,24000,23850,,FRA,None,,49.273323,10.609151,,,,,,False,49.27148,10.60941,0.768,,-1,False,FCO,1546538533000,,428,AZA6BF,458,0.003749999999997,False,848
20487,I-BIXL,A321,AZA,,24000,23850,,FRA,None,,49.280228,10.594576,,,,,,False,49.27978,10.59209,0.768,,-1,False,FCO,1546538539000,,429,AZA6BF,456,0.008300000000006,False,849
20490,I-BIXL,A321,AZA,,24000,23850,,FRA,None,,49.306217,10.53723,,,,,,False,49.30502,10.53892,0.768,,-1,False,FCO,1546538560000,,431,AZA6BF,456,0.020539999999997,False,850
20491,I-BIXL,A321,AZA,,24000,23850,,FRA,None,,49.31202,10.524213,,,,,,False,49.31113,10.52617,0.768,,-1,False,FCO,1546538568000,,433,AZA6BF,458,0.00611,False,851
20494,I-BIXL,A321,AZA,,23875,23700,,FRA,None,,49.332317,10.481486,,,,,,False,49.3299,10.4868,0.764,,-1,False,FCO,1546538582000,,433,AZA6BF,456,0.003480000000003,False,852
20496,I-BIXL,A321,AZA,,23775,23650,,FRA,None,,49.338505,10.468526,,,,,,False,49.33741,10.47098,0.768,,-1,False,FCO,1546538588000,,433,AZA6BF,456,0.007509999999996,False,853
20499,I-BIXL,A321,AZA,,23675,23525,,FRA,None,,49.3442,10.456612,,,,,,False,49.34409,10.45694,0.764,,-1,False,FCO,1546538593000,,431,AZA6BF,456,0.006680000000003,False,854
20501,I-BIXL,A321,AZA,,23575,23450,,FRA,None,,49.351795,10.440698,,,,,,False,49.35146,10.44145,0.768,,-1,False,FCO,1546538600000,,431,AZA6BF,456,0.007369999999995,False,855
20506,I-BIXL,A321,AZA,,23400,23275,,FRA,None,,49.368076,10.406616,,,,,,False,49.36488,10.41338,0.76,,-1,False,FCO,1546538612000,,429,AZA6BF,454,0.007420000000003,False,856
20508,I-BIXL,A321,AZA,,23350,23225,,FRA,None,,49.370907,10.400716,,,,,,False,49.36936,10.40398,0.76,,-1,False,FCO,1546538615000,,428,AZA6BF,454,0.004480000000001,False,857
20510,I-BIXL,A321,AZA,,23350,23150,,FRA,None,,49.37141,10.399666,,,,,,False,49.36996,10.40272,0.756,,-1,False,FCO,1546538616000,,428,AZA6BF,450,0.000599999999999,False,858
20512,I-BIXL,A321,AZA,,23200,23075,,FRA,None,,49.379177,10.38332,,,,,,False,49.37805,10.3856,0.756,,-1,False,FCO,1546538624000,,427,AZA6BF,450,0.008090000000003,False,859
20514,I-BIXL,A321,AZA,,23150,23050,,FRA,None,,49.382114,10.377103,,,,,,False,49.38322,10.37471,0.752,,-1,False,FCO,1546538626000,,427,AZA6BF,450,0.00517,False,860
20516,I-BIXL,A321,AZA,,23125,22975,,FRA,None,,49.386482,10.367899,,,,,,False,49.38643,10.368,0.752,,-1,False,FCO,1546538630000,,428,AZA6BF,450,0.003209999999996,False,861
20518,I-BIXL,A321,AZA,,23025,22925,,FRA,None,,49.392315,10.355593,,,,,,False,49.39266,10.35483,0.752,,-1,False,FCO,1546538635000,,428,AZA6BF,450,0.006230000000002,False,862
20524,I-BIXL,A321,AZA,,22775,22625,,FRA,None,,49.41167,10.314576,,,,,,False,49.40924,10.3197,0.752,,-1,False,FCO,1546538649000,,431,AZA6BF,450,0.004100000000001,False,863
20525,I-BIXL,A321,AZA,,22700,22575,,FRA,None,,49.4155,10.306454,,,,,,False,49.41394,10.30974,0.752,,-1,False,FCO,1546538653000,,431,AZA6BF,450,0.0047,False,864
20526,I-BIXL,A321,AZA,,22600,22475,,FRA,None,,49.420902,10.295057,,,,,,False,49.4203,10.29638,0.752,,-1,False,FCO,1546538658000,,431,AZA6BF,450,0.006359999999994,False,865
20527,I-BIXL,A321,AZA,,22400,22325,,FRA,None,,49.434464,10.266439,,,,,,False,49.43434,10.26672,0.752,,-1,False,FCO,1546538670000,,429,AZA6BF,448,0.014040000000001,False,866
20528,I-BIXL,A321,AZA,,22300,22175,,FRA,None,,49.44109,10.252494,,,,,,False,49.44044,10.25388,0.744,,-1,False,FCO,1546538677000,,426,AZA6BF,446,0.006100000000004,False,867
20530,I-BIXL,A321,AZA,,21975,21925,,FRA,None,,49.462452,10.207472,,,,,,False,49.46054,10.2115,0.748,,-1,False,FCO,1546538694000,,424,AZA6BF,446,0.012039999999999,False,868
20531,I-BIXL,A321,AZA,,21850,21725,,FRA,None,,49.46628,10.199372,,,,,,False,49.46524,10.20155,0.74,,-1,False,FCO,1546538699000,,423,AZA6BF,442,0.0047,False,869
20533,I-BIXL,A321,AZA,,21700,21475,,FRA,None,,49.469994,10.191562,,,,,,False,49.4709,10.18967,0.732,,-1,False,FCO,1546538702000,,422,AZA6BF,440,0.005659999999999,False,870
20536,I-BIXL,A321,AZA,,21400,21350,,FRA,None,,49.480366,10.169599,,,,,,False,49.48103,10.16814,0.732,,-1,False,FCO,1546538711000,,421,AZA6BF,440,0.010129999999997,False,871
20537,I-BIXL,A321,AZA,,21375,21225,,FRA,None,,49.48301,10.163911,,,,,,False,49.48233,10.16525,0.728,,-1,False,FCO,1546538714000,,421,AZA6BF,440,0.001300000000001,False,872
20539,I-BIXL,A321,AZA,,21250,21075,,FRA,None,,49.484787,10.160093,,,,,,False,49.48604,10.15737,0.728,,-1,False,FCO,1546538715000,,421,AZA6BF,440,0.003710000000005,False,873
20542,I-BIXL,A321,AZA,,20975,20900,,FRA,None,,49.495228,10.137865,,,,,,False,49.49552,10.1372,0.724,,-1,False,FCO,1546538724000,,419,AZA6BF,438,0.009479999999996,False,874
20545,I-BIXL,A321,AZA,,20700,20725,,FRA,None,,49.5042,10.118705,,,,,,False,49.50476,10.11748,0.724,,-1,False,FCO,1546538731000,,419,AZA6BF,440,0.009239999999998,False,875
20549,I-BIXL,A321,AZA,,20375,20325,,FRA,None,,49.51629,10.09304,,,,,,False,49.51586,10.09399,0.72,,-1,False,FCO,1546538742000,,415,AZA6BF,440,0.011099999999999,False,876
20551,I-BIXL,A321,AZA,,20275,20200,,FRA,None,,49.51995,10.085305,,,,,,False,49.5193,10.08672,0.72,,-1,False,FCO,1546538746000,,414,AZA6BF,440,0.003440000000005,False,877
20553,I-BIXL,A321,AZA,,20075,19950,,FRA,None,,49.526104,10.072176,,,,,,False,49.52592,10.07252,0.712,,-1,False,FCO,1546538752000,,414,AZA6BF,440,0.006619999999998,False,878
20556,I-BIXL,A321,AZA,,19350,19275,,FRA,None,,49.55026,10.020627,,,,,,False,49.55046,10.02018,0.704,,-1,False,FCO,1546538773000,,407,AZA6BF,430,0.024540000000002,False,879
20558,I-BIXL,A321,AZA,,19275,19125,,FRA,None,,49.5526,10.015587,,,,,,False,49.55258,10.0156,0.704,,-1,False,FCO,1546538775000,,407,AZA6BF,430,0.002119999999998,False,880
20559,I-BIXL,A321,AZA,,18975,18900,,FRA,None,,49.562275,9.994864,,,,,,False,49.56239,9.9946,0.7,,-1,False,FCO,1546538783000,,406,AZA6BF,428,0.009810000000002,False,881
20562,I-BIXL,A321,AZA,,18850,18725,,FRA,None,,49.566936,9.98481,,,,,,False,49.56683,9.98498,0.696,,-1,False,FCO,1546538787000,,404,AZA6BF,428,0.004439999999995,False,882
20563,I-BIXL,A321,AZA,,18775,18650,,FRA,None,,49.56917,9.980021,,,,,,False,49.56898,9.98044,0.692,,-1,False,FCO,1546538789000,,404,AZA6BF,424,0.00215,False,883
20566,I-BIXL,A321,AZA,,18475,18475,,FRA,None,,49.57908,9.958787,,,,,,False,49.5781,9.9609,0.692,,-1,False,FCO,1546538799000,,401,AZA6BF,422,0.009120000000003,False,884
20568,I-BIXL,A321,AZA,,18300,18350,,FRA,None,,49.58401,9.94814,,,,,,False,49.58382,9.9485,0.692,,-1,False,FCO,1546538804000,,400,AZA6BF,424,0.005720000000004,False,885
20570,I-BIXL,A321,AZA,,18125,18125,,FRA,None,,49.58973,9.935815,,,,,,False,49.59024,9.93468,0.688,,-1,False,FCO,1546538809000,,400,AZA6BF,422,0.006419999999999,False,886
20571,I-BIXL,A321,AZA,,17975,18000,,FRA,None,,49.595264,9.923859,,,,,,False,49.59546,9.9234,0.684,,-1,False,FCO,1546538814000,,398,AZA6BF,420,0.005219999999994,False,887
20573,I-BIXL,A321,AZA,,17800,18225,,FRA,None,,49.60073,9.911984,,,,,,False,49.6008,9.91175,0.692,,-1,False,FCO,1546538819000,,398,AZA6BF,422,0.005340000000004,False,888
20575,I-BIXL,A321,AZA,,17675,17625,,FRA,None,,49.605106,9.902499,,,,,,False,49.60515,9.90237,0.684,,-1,False,FCO,1546538823000,,397,AZA6BF,420,0.004350000000002,False,889
20576,I-BIXL,A321,AZA,,17550,17500,,FRA,None,,49.60945,9.893107,,,,,,False,49.60945,9.89312,0.68,,-1,False,FCO,1546538827000,,397,AZA6BF,420,0.004300000000001,False,890
20579,I-BIXL,A321,AZA,,17325,17275,,FRA,None,,49.616676,9.877545,,,,,,False,49.61636,9.87827,0.676,,-1,False,FCO,1546538834000,,395,AZA6BF,418,0.006909999999998,False,891
20582,I-BIXL,A321,AZA,,16900,16975,,FRA,None,,49.629818,9.849245,,,,,,False,49.62996,9.84896,0.676,,-1,False,FCO,1546538846000,,393,AZA6BF,416,0.013599999999997,False,892
20585,I-BIXL,A321,AZA,,16550,16525,,FRA,None,,49.64124,9.824801,,,,,,False,49.64108,9.82519,0.676,,-1,False,FCO,1546538857000,,389,AZA6BF,414,0.011120000000005,False,893
20587,I-BIXL,A321,AZA,,16400,16525,,FRA,None,,49.646084,9.814395,,,,,,False,49.64582,9.81495,0.672,,-1,False,FCO,1546538862000,,388,AZA6BF,416,0.004739999999998,False,894
20589,I-BIXL,A321,AZA,,16275,16300,,FRA,None,,49.649727,9.806548,,,,,,False,49.64932,9.8074,0.672,,-1,False,FCO,1546538866000,,386,AZA6BF,412,0.003500000000003,False,895
20591,I-BIXL,A321,AZA,,16175,16225,,FRA,None,,49.652756,9.800056,,,,,,False,49.65176,9.8022,0.66,,-1,False,FCO,1546538870000,,385,AZA6BF,410,0.002439999999993,False,896
20592,I-BIXL,A321,AZA,,16075,16125,,FRA,None,,49.655285,9.794608,,,,,,False,49.65634,9.79232,0.66,,-1,False,FCO,1546538872000,,384,AZA6BF,410,0.004580000000004,False,897
20594,I-BIXL,A321,AZA,,15900,16075,,FRA,None,,49.66039,9.7836485,,,,,,False,49.66068,9.78303,0.66,,-1,False,FCO,1546538877000,,384,AZA6BF,406,0.004339999999999,False,898
20596,I-BIXL,A321,AZA,,15800,15800,,FRA,None,,49.664696,9.774368,,,,,,False,49.66512,9.77342,0.656,,-1,False,FCO,1546538881000,,384,AZA6BF,406,0.004440000000002,False,899
20598,I-BIXL,A321,AZA,,15650,15700,,FRA,None,,49.66797,9.767268,,,,,,False,49.6683,9.76647,0.652,,-1,False,FCO,1546538884000,,384,AZA6BF,404,0.00318,False,900
20600,I-BIXL,A321,AZA,,15475,15525,,FRA,None,,49.673794,9.754706,,,,,,False,49.67459,9.75297,0.652,,-1,False,FCO,1546538889000,,384,AZA6BF,406,0.00629,False,901
20601,I-BIXL,A321,AZA,,15425,15400,,FRA,None,,49.67683,9.748142,,,,,,False,49.67654,9.74873,0.648,,-1,False,FCO,1546538892000,,384,AZA6BF,402,0.001950000000001,False,902
20606,I-BIXL,A321,AZA,,14725,14800,,FRA,None,,49.697636,9.703385,,,,,,False,49.69757,9.70354,0.648,,-1,False,FCO,1546538912000,,387,AZA6BF,402,0.021029999999996,False,903
20608,I-BIXL,A321,AZA,,14575,14600,,FRA,None,,49.70177,9.694584,,,,,,False,49.70178,9.69462,0.652,,-1,False,FCO,1546538916000,,387,AZA6BF,402,0.004210000000001,False,904
20610,I-BIXL,A321,AZA,,14350,14375,,FRA,None,,49.707745,9.681895,,,,,,False,49.7076,9.68228,0.652,,-1,False,FCO,1546538922000,,386,AZA6BF,404,0.00582,False,905
20612,I-BIXL,A321,AZA,,14250,14300,,FRA,None,,49.71017,9.67673,,,,,,False,49.71066,9.6757,0.648,,-1,False,FCO,1546538924000,,386,AZA6BF,402,0.003059999999998,False,906
20615,I-BIXL,A321,AZA,,13825,13825,,FRA,None,,49.72073,9.654176,,,,,,False,49.72032,9.65504,0.64,,-1,False,FCO,1546538935000,,386,AZA6BF,404,0.009660000000004,False,907
20617,I-BIXL,A321,AZA,,13475,13650,,FRA,None,,49.72945,9.635522,,,,,,False,49.72986,9.63464,0.632,,-1,False,FCO,1546538943000,,378,AZA6BF,394,0.009539999999994,False,908
20620,I-BIXL,A321,AZA,,13125,13125,,FRA,None,,49.739006,9.614991,,,,,,False,49.73909,9.61477,0.628,,-1,False,FCO,1546538952000,,374,AZA6BF,390,0.009230000000009,False,909
20622,I-BIXL,A321,AZA,,12875,13000,,FRA,None,,49.744724,9.602649,,,,,,False,49.74504,9.60191,0.628,,-1,False,FCO,1546538957000,,373,AZA6BF,390,0.005949999999999,False,910
20635,I-BIXL,A321,AZA,,11000,11200,,FRA,None,,49.80682,9.467287,,,,,,False,49.8068,9.46732,0.608,,-1,False,FCO,1546539022000,,371,AZA6BF,380,0.06176,False,911
20637,I-BIXL,A321,AZA,,11000,11200,,FRA,None,,49.81119,9.457674,,,,,,False,49.81192,9.45612,0.604,,-1,False,FCO,1546539026000,,371,AZA6BF,380,0.005119999999998,False,912
20638,I-BIXL,A321,AZA,,11000,11200,,FRA,None,,49.81486,9.449646,,,,,,False,49.81601,9.4472,0.6,,-1,False,FCO,1546539029000,,370,AZA6BF,376,0.004089999999998,False,913
20641,I-BIXL,A321,AZA,,10975,11125,,FRA,None,,49.82185,9.434356,,,,,,False,49.82202,9.43406,0.584,,-1,False,FCO,1546539036000,,363,AZA6BF,370,0.006010000000003,False,914
20643,I-BIXL,A321,AZA,,10900,11075,,FRA,None,,49.827164,9.422779,,,,,,False,49.82748,9.42216,0.584,,-1,False,FCO,1546539041000,,360,AZA6BF,366,0.005459999999999,False,915
20645,I-BIXL,A321,AZA,,10850,11050,,FRA,None,,49.829884,9.416844,,,,,,False,49.82952,9.41766,0.584,,-1,False,FCO,1546539044000,,357,AZA6BF,366,0.002040000000001,False,916
20648,I-BIXL,A321,AZA,,10750,10900,,FRA,None,,49.837406,9.400397,,,,,,False,49.83714,9.40098,0.568,,-1,False,FCO,1546539052000,,349,AZA6BF,356,0.007620000000003,False,917
20651,I-BIXL,A321,AZA,,10650,10850,,FRA,None,,49.842194,9.389905,,,,,,False,49.84218,9.38992,0.56,,-1,False,FCO,1546539057000,,345,AZA6BF,352,0.005039999999994,False,918
20652,I-BIXL,A321,AZA,,10550,10725,,FRA,None,,49.846466,9.380475,,,,,,False,49.846,9.38143,0.548,,-1,False,FCO,1546539062000,,339,AZA6BF,352,0.003820000000005,False,919
20655,I-BIXL,A321,AZA,,10475,10675,,FRA,None,,49.850266,9.372125,,,,,,False,49.85038,9.37186,0.544,,-1,False,FCO,1546539066000,,334,AZA6BF,342,0.004379999999998,False,920
20657,I-BIXL,A321,AZA,,10350,10550,,FRA,None,,49.856056,9.359177,,,,,,False,49.8555,9.36022,0.528,,-1,False,FCO,1546539073000,,328,AZA6BF,334,0.005119999999998,False,921
20659,I-BIXL,A321,AZA,,10300,10475,,FRA,None,,49.858276,9.353837,,,,,,False,49.85779,9.35442,0.524,,-1,False,FCO,1546539076000,,326,AZA6BF,334,0.002290000000002,False,922
20661,I-BIXL,A321,AZA,,10175,10450,,FRA,None,,49.863518,9.338966,,,,,,False,49.86296,9.3378,0.516,,-1,False,FCO,1546539083000,,322,AZA6BF,334,0.00517,False,923
20663,I-BIXL,A321,AZA,,10100,10300,,FRA,None,,49.866444,9.327619,,,,,,False,49.86552,9.32653,0.504,,-1,False,FCO,1546539088000,,320,AZA6BF,320,0.002560000000003,False,924
20665,I-BIXL,A321,AZA,,10025,10250,,FRA,None,,49.86913,9.315005,,,,,,False,49.86781,9.31503,0.496,,-1,False,FCO,1546539094000,,316,AZA6BF,314,0.002289999999995,False,925
20666,I-BIXL,A321,AZA,,9975,10200,,FRA,None,,49.87052,9.306364,,,,,,False,49.86946,9.30614,0.492,,-1,False,FCO,1546539098000,,311,AZA6BF,308,0.001649999999998,False,926
20669,I-BIXL,A321,AZA,,9875,10125,,FRA,None,,49.872467,9.294873,,,,,,False,49.87174,9.29399,0.48,,-1,False,FCO,1546539103000,,305,AZA6BF,304,0.002280000000006,False,927
20671,I-BIXL,A321,AZA,,9800,10050,,FRA,None,,49.874523,9.282435,,,,,,False,49.8738,9.283,0.476,,-1,False,FCO,1546539109000,,299,AZA6BF,304,0.00206,False,928
20672,I-BIXL,A321,AZA,,9775,9950,,FRA,None,,49.874805,9.279771,,,,,,False,49.87458,9.27892,0.46,,-1,False,FCO,1546539110000,,297,AZA6BF,294,0.000779999999999,False,929
20676,I-BIXL,A321,AZA,,9625,9900,,FRA,None,,49.87785,9.26269,,,,,,False,49.87738,9.26438,0.46,,-1,False,FCO,1546539119000,,291,AZA6BF,290,0.002800000000001,False,930
20678,I-BIXL,A321,AZA,,9500,9675,,FRA,None,,49.879604,9.252908,,,,,,False,49.87956,9.25302,0.452,,-1,False,FCO,1546539124000,,291,AZA6BF,290,0.002179999999996,False,931
20679,I-BIXL,A321,AZA,,9450,9575,,FRA,None,,49.880104,9.250274,,,,,,False,49.88032,9.24926,0.452,,-1,False,FCO,1546539125000,,291,AZA6BF,290,0.000760000000007,False,932
20682,I-BIXL,A321,AZA,,9275,9525,,FRA,None,,49.883034,9.234745,,,,,,False,49.88302,9.23524,0.452,,-1,False,FCO,1546539133000,,285,AZA6BF,286,0.002699999999997,False,933
20683,I-BIXL,A321,AZA,,8925,9175,,FRA,None,,49.888332,9.213689,,,,,,False,49.88878,9.21392,0.448,,-1,False,FCO,1546539144000,,276,AZA6BF,284,0.005759999999995,False,934
20687,I-BIXL,A321,AZA,,8450,8700,,FRA,None,,49.905144,9.189409,,,,,,False,49.90586,9.19074,0.44,,-1,False,FCO,1546539164000,,252,AZA6BF,276,0.01708,False,935
20688,I-BIXL,A321,AZA,,8350,8575,,FRA,None,,49.90998,9.186973,,,,,,False,49.91071,9.18812,0.44,,-1,False,FCO,1546539168000,,250,AZA6BF,278,0.004849999999998,False,936
20690,I-BIXL,A321,AZA,,8150,8425,,FRA,None,,49.91841,9.184342,,,,,,False,49.91918,9.1865,0.44,,-1,False,FCO,1546539175000,,248,AZA6BF,278,0.008470000000003,False,937
20696,I-BIXL,A321,AZA,,7600,7800,,FRA,None,,49.942966,9.195109,,,,,,False,49.9429,9.19686,0.432,,-1,False,FCO,1546539198000,,241,AZA6BF,274,0.023720000000004,False,938
20698,I-BIXL,A321,AZA,,7425,7700,,FRA,None,,49.94907,9.200666,,,,,,False,49.94897,9.20083,0.432,,-1,False,FCO,1546539204000,,240,AZA6BF,274,0.006070000000001,False,939
20702,I-BIXL,A321,AZA,,6925,7175,,FRA,None,,49.965313,9.211523,,,,,,False,49.96526,9.211,0.432,,-1,False,FCO,1546539220000,,244,AZA6BF,270,0.016289999999998,False,940
20705,I-BIXL,A321,AZA,,6625,6950,,FRA,None,,49.9746,9.217207,,,,,,False,49.97504,9.21732,0.436,,-1,False,FCO,1546539228000,,248,AZA6BF,274,0.009779999999999,False,941
20707,I-BIXL,A321,AZA,,6375,6650,,FRA,None,,49.98226,9.222126,,,,,,False,49.98226,9.22216,0.432,,-1,False,FCO,1546539235000,,250,AZA6BF,274,0.007219999999997,False,942
20710,I-BIXL,A321,AZA,,6075,6350,,FRA,None,,49.99117,9.228201,,,,,,False,49.99124,9.22844,0.436,,-1,False,FCO,1546539243000,,252,AZA6BF,276,0.008980000000008,False,943
20716,I-BIXL,A321,AZA,,5150,5550,,FRA,None,,50.020977,9.234145,,,,,,False,50.02103,9.2335,0.44,,-1,False,FCO,1546539269000,,254,AZA6BF,276,0.029789999999991,False,944
20721,I-BIXL,A321,AZA,,3950,4525,,FRA,None,,50.06785,9.207285,,,,,,False,50.06782,9.20706,0.432,,-1,False,FCO,1546539312000,,249,AZA6BF,278,0.046790000000009,False,945
20722,I-BIXL,A321,AZA,,3900,4325,,FRA,None,,50.071053,9.204752,,,,,,False,50.07112,9.20521,0.416,,-1,False,FCO,1546539315000,,247,AZA6BF,278,0.003299999999996,False,946
20724,I-BIXL,A321,AZA,,3800,4325,,FRA,None,,50.0782,9.200027,,,,,,False,50.07812,9.20128,0.416,,-1,False,FCO,1546539322000,,244,AZA6BF,278,0.006999999999998,False,947
20725,I-BIXL,A321,AZA,,3750,4175,,FRA,None,,50.08075,9.198904,,,,,,False,50.08128,9.19946,0.416,,-1,False,FCO,1546539324000,,243,AZA6BF,278,0.003160000000001,False,948
20728,I-BIXL,A321,AZA,,3400,4125,,FRA,None,,50.103622,9.179363,,,,,,False,50.10344,9.1793,0.416,,-1,False,FCO,1546539348000,,239,AZA6BF,278,0.02216,False,949
20730,I-BIXL,A321,AZA,,3400,4125,,FRA,None,,50.107784,9.171717,,,,,,False,50.1072,9.17047,0.416,,-1,False,FCO,1546539354000,,240,AZA6BF,278,0.00376,False,950
20731,I-BIXL,A321,AZA,,3375,4125,,FRA,None,,50.11048,9.164998,,,,,,False,50.10951,9.16384,0.416,,-1,False,FCO,1546539359000,,248,AZA6BF,278,0.002310000000001,False,951
20732,I-BIXL,A321,AZA,,3375,4125,,FRA,None,,50.112186,9.159519,,,,,,False,50.11171,9.15726,0.416,,-1,False,FCO,1546539362000,,250,AZA6BF,278,0.002199999999995,False,952
20734,I-BIXL,A321,AZA,,3375,4125,,FRA,None,,50.11603,9.14802,,,,,,False,50.11535,9.1462,0.416,,-1,False,FCO,1546539369000,,251,AZA6BF,278,0.003640000000004,False,953
20736,I-BIXL,A321,AZA,,3350,4125,,FRA,None,,50.118557,9.139154,,,,,,False,50.1181,9.13788,0.416,,-1,False,FCO,1546539374000,,251,AZA6BF,278,0.002749999999999,False,954
